TimeStamp,Total,Entering,Leaving,Date,Hour,NOx,medium_temp,medium_humidity,medium_windspeed,medium_winddirection,medium_pressure,total_rainfall,medium_radiation,medium_uv_a,medium_uv_b,medium_no,medium_no2,medium_o3,medium_pm10,medium_pm2.5
2016-02-20 14:00:00,4241.0,2123.0,2118.0,2016-02-20,14,57.0,4.1,84.9,5.3,219.1,982.0,0.01,58.3,4.97,0.09,1.0,22.0,26.0,5.0,5.0
2016-02-20 15:00:00,4458.0,2224.0,2234.0,2016-02-20,15,53.0,4.6,85.5,5.2,222.3,981.0,0.01,85.0,5.54,0.09,3.0,27.0,20.0,0.0,1.0
2016-02-20 16:00:00,4167.0,2091.0,2076.0,2016-02-20,16,53.0,5.4,84.3,4.6,227.6,981.0,0.34,39.0,3.09,0.04,6.0,33.0,14.0,3.0,2.0
2016-02-20 17:00:00,4313.0,2242.0,2071.0,2016-02-20,17,49.0,5.8,86.3,4.9,224.6,981.0,0.0,14.2,2.09,0.03,8.0,36.0,12.0,0.0,1.0
2016-02-20 18:00:00,4398.0,2349.0,2049.0,2016-02-20,18,57.0,6.3,86.9,4.7,220.7,981.0,0.01,0.2,1.52,0.03,4.0,33.0,15.0,1.0,1.0
2016-02-20 19:00:00,4432.0,2285.0,2147.0,2016-02-20,19,58.0,7.0,83.5,4.3,221.0,980.4,0.0,0.0,1.36,0.03,4.0,31.0,15.0,2.0,2.0
2016-02-20 20:00:00,3594.0,1948.0,1646.0,2016-02-20,20,47.0,7.8,80.5,3.9,227.8,979.6,0.0,0.0,1.32,0.03,2.0,26.0,19.0,4.0,3.0
2016-02-20 21:00:00,2849.0,1515.0,1334.0,2016-02-20,21,35.0,8.5,77.8,4.7,234.5,979.1,0.0,0.0,1.28,0.03,0.0,14.0,33.0,1.0,1.0
2016-02-20 22:00:00,2239.0,1158.0,1081.0,2016-02-20,22,23.0,9.1,76.0,5.1,231.8,979.3,0.0,0.0,1.28,0.03,0.0,11.0,36.0,0.0,0.0
2016-02-20 23:00:00,2431.0,1247.0,1184.0,2016-02-20,23,22.0,9.5,75.5,5.5,228.9,979.0,0.0,0.0,1.3,0.03,0.0,13.0,34.0,1.0,0.0
2016-02-21 00:00:00,2253.0,1238.0,1015.0,2016-02-21,00,18.0,9.7,77.0,5.1,229.1,979.0,0.0,0.0,1.32,0.03,0.0,16.0,29.0,1.0,1.0
2016-02-21 01:00:00,1746.0,930.0,816.0,2016-02-21,01,21.0,9.9,81.2,5.0,228.4,979.0,0.0,0.0,1.42,0.03,0.0,15.0,30.0,3.0,3.0
2016-02-21 02:00:00,1293.0,753.0,540.0,2016-02-21,02,14.0,10.7,79.1,5.4,235.7,979.3,0.0,0.0,1.58,0.04,0.0,11.0,35.0,2.0,2.0
2016-02-21 03:00:00,1038.0,642.0,396.0,2016-02-21,03,12.0,11.4,75.4,5.2,235.5,980.0,0.0,0.0,1.71,0.04,0.0,7.0,40.0,0.0,1.0
2016-02-21 04:00:00,896.0,592.0,304.0,2016-02-21,04,13.0,11.1,75.8,4.3,232.4,980.0,0.0,0.0,1.94,0.05,0.0,9.0,35.0,1.0,1.0
2016-02-21 05:00:00,692.0,454.0,238.0,2016-02-21,05,14.0,11.0,76.7,4.1,231.7,980.2,0.0,0.0,2.03,0.05,0.0,14.0,30.0,3.0,3.0
2016-02-21 06:00:00,705.0,395.0,310.0,2016-02-21,06,15.0,11.1,75.5,4.6,222.4,981.0,0.0,0.0,1.85,0.05,0.0,13.0,27.0,3.0,2.0
2016-02-21 07:00:00,532.0,270.0,262.0,2016-02-21,07,12.0,10.6,76.8,5.1,222.8,981.0,0.0,0.0,1.87,0.05,0.0,12.0,31.0,1.0,1.0
2016-02-21 08:00:00,472.0,225.0,247.0,2016-02-21,08,11.0,10.9,76.7,3.7,242.9,981.4,0.0,8.0,2.07,0.04,0.0,7.0,33.0,1.0,1.0
2016-02-21 09:00:00,902.0,438.0,464.0,2016-02-21,09,15.0,11.0,74.6,4.1,239.3,982.0,0.0,23.1,2.45,0.04,0.0,4.0,39.0,1.0,1.0
2016-02-21 10:00:00,1762.0,813.0,949.0,2016-02-21,10,19.0,11.4,73.8,4.0,238.8,983.0,0.0,72.0,4.15,0.06,0.0,5.0,40.0,1.0,1.0
2016-02-21 11:00:00,2253.0,1039.0,1214.0,2016-02-21,11,20.0,12.3,67.9,5.1,237.7,982.9,0.0,281.0,10.6,0.18,0.0,5.0,42.0,0.0,0.0
2016-02-21 12:00:00,2691.0,1376.0,1315.0,2016-02-21,12,16.0,12.8,64.1,4.7,242.8,982.6,0.0,206.9,11.47,0.24,0.0,5.0,43.0,4.0,3.0
2016-02-21 13:00:00,3088.0,1616.0,1472.0,2016-02-21,13,19.0,13.3,61.5,5.0,251.6,982.0,0.0,250.1,10.39,0.2,0.0,3.0,47.0,4.0,3.0
2016-02-21 14:00:00,3373.0,1753.0,1620.0,2016-02-21,14,18.0,13.3,62.0,5.8,239.9,982.0,0.0,241.3,11.26,0.23,0.0,4.0,47.0,4.0,2.0
2016-02-21 15:00:00,3812.0,1903.0,1909.0,2016-02-21,15,21.0,12.7,68.9,5.6,233.8,982.0,0.0,282.3,11.18,0.2,0.0,6.0,41.0,5.0,3.0
2016-02-21 16:00:00,3698.0,1804.0,1894.0,2016-02-21,16,28.0,12.8,66.1,5.1,231.9,981.8,0.0,122.0,7.72,0.13,0.0,9.0,36.0,4.0,3.0
2016-02-21 17:00:00,3817.0,1826.0,1991.0,2016-02-21,17,29.0,12.7,67.3,4.9,235.2,981.0,0.0,22.4,3.16,0.05,0.0,9.0,39.0,1.0,0.0
2016-02-21 18:00:00,4125.0,1957.0,2168.0,2016-02-21,18,31.0,12.7,67.9,4.1,236.1,981.0,0.0,5.8,2.08,0.05,0.0,9.0,41.0,4.0,3.0
2016-02-21 19:00:00,3651.0,1867.0,1784.0,2016-02-21,19,37.0,12.4,65.9,3.4,244.6,980.9,0.0,0.0,1.11,0.03,0.0,9.0,38.0,0.0,1.0
2016-02-21 20:00:00,3017.0,1578.0,1439.0,2016-02-21,20,26.0,12.3,62.1,3.4,242.9,980.8,0.0,0.0,1.11,0.03,0.0,8.0,39.0,6.0,4.0
2016-02-21 21:00:00,2555.0,1392.0,1163.0,2016-02-21,21,76.0,11.4,64.5,1.3,230.7,980.1,0.0,0.0,1.19,0.03,0.0,12.0,29.0,3.0,3.0
2016-02-21 22:00:00,2003.0,1191.0,812.0,2016-02-21,22,91.0,9.6,75.0,1.7,217.3,980.0,0.0,0.0,1.3,0.03,10.0,30.0,23.0,12.0,11.0
2016-02-21 23:00:00,1586.0,962.0,624.0,2016-02-21,23,84.0,8.5,81.5,2.2,222.8,980.0,0.0,0.0,1.39,0.03,8.0,33.0,19.0,9.0,7.0
2016-02-22 00:00:00,811.0,493.0,318.0,2016-02-22,00,87.0,9.1,79.2,1.6,223.4,979.1,0.0,0.0,1.36,0.03,14.0,29.0,11.0,8.0,5.0
2016-02-22 01:00:00,452.0,272.0,180.0,2016-02-22,01,72.0,11.3,66.7,3.4,212.9,978.2,0.0,0.0,1.26,0.03,1.0,20.0,26.0,4.0,3.0
2016-02-22 02:00:00,270.0,161.0,109.0,2016-02-22,02,60.0,11.1,66.4,2.5,212.7,977.8,0.0,0.0,1.24,0.03,0.0,10.0,33.0,0.0,1.0
2016-02-22 03:00:00,213.0,113.0,100.0,2016-02-22,03,47.0,10.9,67.9,2.5,202.0,978.0,0.0,0.0,1.24,0.03,0.0,7.0,40.0,1.0,1.0
2016-02-22 04:00:00,240.0,120.0,120.0,2016-02-22,04,73.5,9.7,73.7,0.9,233.7,977.0,0.0,0.0,1.32,0.03,1.0,14.0,28.0,0.0,0.0
2016-02-22 05:00:00,411.0,178.0,233.0,2016-02-22,05,61.0,8.1,83.5,0.5,205.0,977.0,0.0,0.0,1.48,0.03,5.0,23.0,22.0,2.0,1.0
2016-02-22 06:00:00,1864.0,808.0,1056.0,2016-02-22,06,87.0,10.2,79.3,2.3,232.4,977.0,0.0,0.0,1.43,0.03,7.0,26.0,14.0,6.0,4.0
2016-02-22 07:00:00,4342.0,1806.0,2536.0,2016-02-22,07,129.0,10.2,78.4,2.1,237.9,977.0,0.0,0.0,1.38,0.03,21.0,36.0,13.0,9.0,7.0
2016-02-22 08:00:00,5660.0,2570.0,3090.0,2016-02-22,08,147.0,10.3,77.7,2.1,237.1,977.0,0.0,19.2,2.28,0.03,43.0,58.0,12.0,8.0,4.0
2016-02-22 09:00:00,5266.0,2369.0,2897.0,2016-02-22,09,145.0,12.3,68.0,1.7,234.9,977.0,0.0,153.5,5.07,0.06,48.0,45.0,8.0,12.0,8.0
2016-02-22 10:00:00,4132.0,1761.0,2371.0,2016-02-22,10,59.0,13.0,60.1,3.7,232.2,977.0,0.0,297.7,9.55,0.14,14.0,52.0,17.0,10.0,5.0
2016-02-22 11:00:00,3661.0,1705.0,1956.0,2016-02-22,11,49.0,13.5,50.3,4.4,246.2,977.0,0.0,342.1,11.96,0.21,1.0,23.0,45.0,13.0,4.0
2016-02-22 12:00:00,3495.0,1794.0,1701.0,2016-02-22,12,73.5,14.0,46.7,4.9,252.3,976.8,0.0,442.6,13.93,0.25,1.0,15.0,53.0,28.0,5.0
2016-02-22 13:00:00,3786.0,2038.0,1748.0,2016-02-22,13,73.5,14.3,42.3,5.8,259.0,975.9,0.0,475.3,14.32,0.26,0.0,11.0,59.0,30.0,10.0
2016-02-22 14:00:00,3981.0,2093.0,1888.0,2016-02-22,14,73.5,15.0,41.5,5.1,257.8,975.0,0.0,430.0,13.63,0.24,0.0,11.0,57.0,34.0,8.0
2016-02-22 15:00:00,4095.0,2172.0,1923.0,2016-02-22,15,47.0,14.9,40.5,3.5,260.5,975.0,0.0,282.4,9.38,0.16,1.0,11.0,55.0,73.0,18.0
2016-02-22 16:00:00,4709.0,2567.0,2142.0,2016-02-22,16,52.0,15.0,37.8,2.9,270.3,974.0,0.0,217.3,7.7,0.12,1.0,9.0,57.0,100.0,24.0
2016-02-22 17:00:00,5252.0,2884.0,2368.0,2016-02-22,17,51.0,14.2,40.2,2.6,278.1,974.0,0.0,104.2,3.52,0.05,1.0,14.0,45.0,79.0,15.0
2016-02-22 18:00:00,5143.0,2727.0,2416.0,2016-02-22,18,71.0,13.2,44.6,2.4,274.2,974.0,0.0,7.3,1.76,0.04,1.0,14.0,46.0,72.0,18.0
2016-02-22 19:00:00,4851.0,2516.0,2335.0,2016-02-22,19,91.0,12.0,51.4,1.1,262.2,974.0,0.0,0.0,1.54,0.04,2.0,20.0,35.0,50.0,12.0
2016-02-22 20:00:00,3794.0,2068.0,1726.0,2016-02-22,20,79.0,11.4,53.4,1.0,232.2,974.1,0.0,0.0,1.54,0.04,3.0,25.0,35.0,56.0,13.0
2016-02-22 21:00:00,2543.0,1495.0,1048.0,2016-02-22,21,69.0,11.3,53.0,1.5,229.8,974.8,0.0,0.0,1.57,0.04,5.0,30.0,32.0,89.0,20.0
2016-02-22 22:00:00,1895.0,1145.0,750.0,2016-02-22,22,36.0,11.0,53.9,2.4,245.9,975.0,0.0,0.0,1.57,0.04,0.0,17.0,63.0,96.0,22.0
2016-02-22 23:00:00,1856.0,1154.0,702.0,2016-02-22,23,31.0,10.9,55.0,2.7,233.4,975.0,0.0,0.0,1.61,0.04,0.0,14.0,61.0,79.0,21.0
2016-02-23 00:00:00,1193.0,640.0,553.0,2016-02-23,00,28.0,10.6,56.2,3.3,241.3,974.0,0.0,0.0,1.63,0.04,0.0,9.0,72.0,47.0,12.0
2016-02-23 01:00:00,613.0,345.0,268.0,2016-02-23,01,16.0,10.6,55.9,4.1,231.4,974.0,0.0,0.0,1.65,0.04,0.0,7.0,76.0,18.0,4.0
2016-02-23 02:00:00,326.0,199.0,127.0,2016-02-23,02,10.0,10.8,57.4,4.0,233.4,974.0,0.0,0.0,1.65,0.04,0.0,4.0,74.0,18.0,4.0
2016-02-23 03:00:00,269.0,167.0,102.0,2016-02-23,03,12.0,10.9,58.1,3.3,227.2,973.0,0.0,0.0,1.65,0.04,0.0,4.0,74.0,13.0,6.0
2016-02-23 04:00:00,258.0,133.0,125.0,2016-02-23,04,12.0,10.7,60.9,3.5,232.3,973.0,0.0,0.0,1.65,0.04,0.0,4.0,81.0,7.0,2.0
2016-02-23 05:00:00,417.0,207.0,210.0,2016-02-23,05,17.0,10.4,63.9,3.7,237.4,973.0,0.0,0.0,1.65,0.04,0.0,4.0,66.0,4.0,0.0
2016-02-23 06:00:00,1832.0,798.0,1034.0,2016-02-23,06,31.0,9.7,71.6,3.8,226.9,973.0,0.0,0.0,1.69,0.04,0.0,6.0,57.0,5.0,4.0
2016-02-23 07:00:00,3933.0,1681.0,2252.0,2016-02-23,07,65.0,8.8,84.1,1.9,254.0,972.5,0.26,0.0,1.87,0.04,1.0,16.0,50.0,2.0,0.0
2016-02-23 08:00:00,5284.0,2457.0,2827.0,2016-02-23,08,82.0,5.8,91.7,1.6,358.3,973.0,0.47,1.8,2.66,0.06,5.0,25.0,35.0,4.0,3.0
2016-02-23 09:00:00,5226.0,2345.0,2881.0,2016-02-23,09,114.0,5.3,92.2,1.4,323.5,973.0,0.42,25.3,3.56,0.07,6.0,35.0,49.0,5.0,4.0
2016-02-23 10:00:00,4391.0,1691.0,2700.0,2016-02-23,10,92.0,4.9,93.3,1.6,336.2,974.0,0.35,29.1,3.96,0.07,11.0,47.0,26.0,8.0,6.0
2016-02-23 11:00:00,3039.0,1585.0,1454.0,2016-02-23,11,91.0,4.8,91.6,1.8,343.8,974.0,0.34,110.2,7.08,0.12,4.0,54.0,70.0,10.0,8.0
2016-02-23 12:00:00,3341.0,1740.0,1601.0,2016-02-23,12,91.0,4.0,91.0,2.4,325.4,974.6,0.3,101.4,5.84,0.1,11.0,51.0,25.0,14.0,12.0
2016-02-23 13:00:00,3634.0,1959.0,1675.0,2016-02-23,13,83.0,2.3,92.6,3.2,327.9,975.0,0.23,84.6,5.6,0.09,8.0,69.0,52.0,7.0,6.0
2016-02-23 14:00:00,3828.0,2073.0,1755.0,2016-02-23,14,80.0,2.0,92.1,2.1,337.5,975.2,0.32,55.5,4.57,0.07,18.0,57.0,18.0,8.0,7.0
2016-02-23 15:00:00,4225.0,2310.0,1915.0,2016-02-23,15,82.0,1.6,93.3,2.0,294.5,976.1,0.42,49.5,4.3,0.07,7.0,60.0,49.0,5.0,4.0
2016-02-23 16:00:00,4775.0,2639.0,2136.0,2016-02-23,16,83.0,2.2,92.8,2.4,287.6,977.2,0.0,34.5,3.76,0.06,4.0,51.0,53.0,0.0,1.0
2016-02-23 17:00:00,5087.0,2792.0,2295.0,2016-02-23,17,86.0,2.5,91.2,2.4,283.3,978.0,0.01,42.5,3.69,0.05,3.0,38.0,52.0,1.0,0.0
2016-02-23 18:00:00,4875.0,2549.0,2326.0,2016-02-23,18,96.0,3.0,89.0,1.8,266.7,979.0,0.01,6.6,2.41,0.04,2.0,33.0,54.0,5.0,4.0
2016-02-23 19:00:00,4676.0,2393.0,2283.0,2016-02-23,19,88.0,3.2,87.0,1.6,250.2,980.2,0.0,0.0,2.14,0.04,3.0,31.0,55.0,2.0,1.0
2016-02-23 20:00:00,3716.0,1995.0,1721.0,2016-02-23,20,86.0,2.9,86.9,1.6,197.5,981.0,0.01,0.0,2.18,0.04,4.0,36.0,47.0,1.0,1.0
2016-02-23 21:00:00,2635.0,1522.0,1113.0,2016-02-23,21,78.0,2.8,85.2,2.7,223.1,982.0,0.0,0.0,2.18,0.04,4.0,37.0,50.0,8.0,8.0
2016-02-23 22:00:00,1931.0,1154.0,777.0,2016-02-23,22,71.0,3.0,83.9,2.8,231.2,982.0,0.0,0.0,2.14,0.04,2.0,33.0,51.0,9.0,8.0
2016-02-23 23:00:00,1903.0,1196.0,707.0,2016-02-23,23,68.0,2.9,84.9,3.3,219.5,983.0,0.0,0.0,2.17,0.04,2.0,32.0,49.0,7.0,6.0
2016-02-24 00:00:00,1147.0,620.0,527.0,2016-02-24,00,53.0,2.6,87.1,3.1,223.2,983.0,0.0,0.0,2.18,0.04,3.0,33.0,47.0,9.0,8.0
2016-02-24 01:00:00,499.0,321.0,178.0,2016-02-24,01,40.0,2.9,85.1,2.8,220.7,983.0,0.0,0.0,2.14,0.04,2.0,29.0,45.0,11.0,9.0
2016-02-24 02:00:00,292.0,181.0,111.0,2016-02-24,02,36.0,3.0,83.5,2.2,226.7,983.0,0.0,0.0,2.14,0.04,1.0,25.0,45.0,5.0,4.0
2016-02-24 03:00:00,204.0,129.0,75.0,2016-02-24,03,27.0,2.9,85.2,1.9,222.7,983.0,0.0,0.0,2.14,0.04,1.0,23.0,45.0,5.0,3.0
2016-02-24 04:00:00,242.0,125.0,117.0,2016-02-24,04,19.0,3.1,84.9,1.5,227.9,983.0,0.01,0.0,2.14,0.04,1.0,22.0,45.0,8.0,6.0
2016-02-24 05:00:00,415.0,187.0,228.0,2016-02-24,05,37.0,3.2,83.9,1.1,251.2,983.0,0.0,0.0,2.14,0.04,1.0,19.0,45.0,10.0,8.0
2016-02-24 06:00:00,1713.0,748.0,965.0,2016-02-24,06,53.0,3.2,83.8,1.2,274.3,983.0,0.0,0.0,2.15,0.04,1.0,19.0,40.0,9.0,7.0
2016-02-24 07:00:00,4263.0,1773.0,2490.0,2016-02-24,07,93.0,2.5,88.1,1.8,218.0,983.0,0.0,0.0,2.19,0.04,9.0,30.0,28.0,11.0,8.0
2016-02-24 08:00:00,5500.0,2515.0,2985.0,2016-02-24,08,121.0,2.4,89.5,0.9,225.6,983.0,0.0,36.0,3.24,0.05,29.0,43.0,16.0,14.0,11.0
2016-02-24 09:00:00,5329.0,2357.0,2972.0,2016-02-24,09,120.0,3.1,87.3,1.4,211.7,983.0,0.0,77.1,5.04,0.07,44.0,49.0,10.0,19.0,15.0
2016-02-24 10:00:00,4437.0,1845.0,2592.0,2016-02-24,10,104.0,4.37872340425532,66.7617021276596,1.5553191489361697,173.65319148936166,980.6085106382978,0.0014893617021276596,76.61702127659576,4.149787234042553,0.06212765957446807,17.27659574468085,31.70212765957447,19.340425531914892,14.829787234042554,9.170212765957446
2016-02-24 11:00:00,3659.0,1751.0,1908.0,2016-02-24,11,90.0,4.7,69.1,1.5,332.3,983.0,0.0,111.8,7.22,0.11,43.0,40.0,8.0,0.0,0.0
2016-02-24 12:00:00,3529.0,1790.0,1739.0,2016-02-24,12,71.0,5.5,53.4,1.8,292.6,982.0,0.0,280.7,10.22,0.15,30.0,40.0,9.0,7.0,4.0
2016-02-24 13:00:00,3880.0,2014.0,1866.0,2016-02-24,13,65.0,6.5,52.2,1.5,344.7,981.7,0.0,500.9,15.23,0.22,29.0,40.0,9.0,17.0,11.0
2016-02-24 14:00:00,3929.0,2132.0,1797.0,2016-02-24,14,85.0,6.5,47.4,0.8,4.4,980.5,0.0,243.0,10.16,0.15,25.0,36.0,9.0,22.0,13.0
2016-02-24 15:00:00,4178.0,2217.0,1961.0,2016-02-24,15,76.0,6.9,45.1,1.4,9.0,979.6,0.0,280.9,9.21,0.12,24.0,36.0,8.0,25.0,15.0
2016-02-24 16:00:00,4905.0,2633.0,2272.0,2016-02-24,16,120.0,6.3,45.8,1.8,36.7,979.0,0.0,97.5,4.56,0.06,23.0,32.0,7.0,13.0,2.0
2016-02-24 17:00:00,5376.0,2942.0,2434.0,2016-02-24,17,133.0,6.5,45.3,1.1,41.0,978.0,0.0,46.6,3.24,0.04,19.0,29.0,7.0,21.0,10.0
2016-02-24 18:00:00,5218.0,2652.0,2566.0,2016-02-24,18,109.0,5.7,46.5,1.9,21.4,978.0,0.0,6.5,1.76,0.03,12.0,30.0,8.0,26.0,15.0
2016-02-24 19:00:00,4951.0,2591.0,2360.0,2016-02-24,19,134.0,5.2,49.3,1.8,20.0,977.3,0.0,0.0,1.4,0.02,14.0,30.0,7.0,29.0,15.0
2016-02-24 20:00:00,3973.0,2188.0,1785.0,2016-02-24,20,127.0,4.9,53.4,1.2,56.2,977.0,0.0,0.0,1.43,0.02,20.0,33.0,6.0,23.0,11.0
2016-02-24 21:00:00,2664.0,1598.0,1066.0,2016-02-24,21,107.0,4.3,56.5,1.4,87.6,976.9,0.0,0.0,1.44,0.02,20.0,30.0,5.0,23.0,13.0
2016-02-24 22:00:00,2165.0,1341.0,824.0,2016-02-24,22,98.0,4.4,57.8,1.1,84.3,976.0,0.0,0.0,1.44,0.02,15.0,25.0,6.0,14.0,9.0
2016-02-24 23:00:00,2113.0,1289.0,824.0,2016-02-24,23,89.0,4.3,59.3,0.6,70.7,976.0,0.0,0.0,1.44,0.02,14.0,27.0,6.0,17.0,11.0
2016-02-25 00:00:00,1212.0,662.0,550.0,2016-02-25,00,82.0,3.6,66.0,1.0,239.7,975.0,0.0,0.0,1.45,0.02,16.0,27.0,5.0,16.0,8.0
2016-02-25 01:00:00,574.0,344.0,230.0,2016-02-25,01,71.0,3.8,65.7,1.3,165.8,975.0,0.0,0.0,1.44,0.02,14.0,23.0,6.0,18.0,14.0
2016-02-25 02:00:00,326.0,190.0,136.0,2016-02-25,02,49.0,2.8,80.2,0.7,106.1,975.0,0.02,0.0,1.53,0.02,10.0,20.0,6.0,15.0,12.0
2016-02-25 03:00:00,244.0,150.0,94.0,2016-02-25,03,51.0,2.4,87.5,1.2,81.1,974.0,0.34,0.0,1.56,0.02,6.0,18.0,7.0,18.0,15.0
2016-02-25 04:00:00,248.0,129.0,119.0,2016-02-25,04,48.0,2.1,91.1,1.3,21.2,974.0,0.16,0.0,1.56,0.02,6.0,18.0,6.0,18.0,15.0
2016-02-25 05:00:00,390.0,184.0,206.0,2016-02-25,05,88.65217391304348,2.2,91.9,1.2,23.8,974.0,0.1,0.0,1.57,0.02,5.0,17.0,6.0,17.0,15.0
2016-02-25 06:00:00,1748.0,768.0,980.0,2016-02-25,06,81.0,1.8,93.3,1.3,33.4,974.0,0.1,0.0,1.57,0.02,6.0,16.0,6.0,14.0,12.0
2016-02-25 07:00:00,4158.0,1744.0,2414.0,2016-02-25,07,101.0,1.9,93.0,1.3,21.1,974.0,0.11,0.0,1.57,0.02,22.0,22.0,5.0,15.0,12.0
2016-02-25 08:00:00,5564.0,2526.0,3038.0,2016-02-25,08,109.0,1.9,93.3,1.5,327.1,974.3,0.0,1.8,1.74,0.02,27.0,21.0,4.0,23.0,19.0
2016-02-25 09:00:00,5204.0,2298.0,2906.0,2016-02-25,09,103.0,2.5,92.5,0.9,346.1,975.0,0.0,29.0,2.75,0.03,37.0,21.0,4.0,24.0,20.0
2016-02-25 10:00:00,4362.0,1763.0,2599.0,2016-02-25,10,103.0,2.2,90.7,2.0,318.7,975.0,0.0,95.2,5.24,0.07,39.0,19.0,4.0,30.0,25.0
2016-02-25 11:00:00,3478.0,1664.0,1814.0,2016-02-25,11,95.0,2.6,87.8,1.9,318.3,976.0,0.0,95.5,5.19,0.07,46.0,20.0,4.0,32.0,28.0
2016-02-25 12:00:00,3594.0,1854.0,1740.0,2016-02-25,12,80.0,3.6,83.4,1.3,338.7,976.0,0.0,122.3,6.06,0.09,47.0,20.0,4.0,28.0,25.0
2016-02-25 13:00:00,3741.0,2123.0,1618.0,2016-02-25,13,63.0,3.7,79.6,1.9,289.5,976.0,0.0,208.2,8.84,0.14,45.0,19.0,4.0,26.0,22.0
2016-02-25 14:00:00,4061.0,2258.0,1803.0,2016-02-25,14,79.0,4.4,73.2,1.6,271.4,976.0,0.0,349.0,12.1,0.18,37.0,19.0,4.0,18.0,13.0
2016-02-25 15:00:00,4455.0,2375.0,2080.0,2016-02-25,15,78.0,4.9,61.1,1.8,291.0,976.0,0.0,182.1,6.93,0.09,45.0,22.0,4.0,25.0,17.0
2016-02-25 16:00:00,4970.0,2734.0,2236.0,2016-02-25,16,73.0,5.4,52.2,2.0,283.2,976.9,0.0,255.7,7.95,0.09,42.0,26.0,5.0,19.0,13.0
2016-02-25 17:00:00,5116.0,2781.0,2335.0,2016-02-25,17,72.0,5.5,38.9,2.5,330.9,977.0,0.0,112.0,4.59,0.05,34.0,23.0,5.0,16.0,9.0
2016-02-25 18:00:00,5225.0,2731.0,2494.0,2016-02-25,18,93.0,4.7,37.6,1.8,328.8,977.0,0.0,10.0,2.02,0.03,24.0,19.0,5.0,23.0,16.0
2016-02-25 19:00:00,5077.0,2606.0,2471.0,2016-02-25,19,137.0,3.6,44.0,1.1,252.7,978.0,0.0,0.0,1.54,0.02,31.0,22.0,4.0,17.0,10.0
2016-02-25 20:00:00,3965.0,2107.0,1858.0,2016-02-25,20,130.0,2.0,61.1,1.1,227.2,978.0,0.0,0.0,1.61,0.02,41.0,29.0,4.0,24.0,13.0
2016-02-25 21:00:00,2663.0,1512.0,1151.0,2016-02-25,21,111.0,2.0,63.0,2.0,218.4,979.0,0.01,0.0,1.58,0.02,40.0,28.0,4.0,24.0,15.0
2016-02-25 22:00:00,2163.0,1311.0,852.0,2016-02-25,22,112.0,1.9,63.0,2.1,212.6,979.0,0.0,0.0,1.57,0.02,32.0,24.0,4.0,18.0,12.0
2016-02-25 23:00:00,2213.0,1355.0,858.0,2016-02-25,23,118.0,2.3,61.8,1.2,214.5,979.0,0.0,0.0,1.57,0.02,27.0,26.0,4.0,16.0,10.0
2016-02-26 00:00:00,1442.0,794.0,648.0,2016-02-26,00,107.0,1.9,63.5,1.6,207.9,979.0,0.0,0.0,1.57,0.02,28.0,24.0,4.0,17.0,12.0
2016-02-26 01:00:00,625.0,379.0,246.0,2016-02-26,01,89.0,1.6,65.2,1.5,210.2,979.0,0.0,0.0,1.61,0.02,24.0,23.0,4.0,15.0,11.0
2016-02-26 02:00:00,369.0,219.0,150.0,2016-02-26,02,84.0,1.1,71.0,1.7,216.9,979.0,0.01,0.0,1.65,0.02,20.0,22.0,4.0,17.0,14.0
2016-02-26 03:00:00,279.0,157.0,122.0,2016-02-26,03,78.0,0.2,76.7,1.6,213.0,979.0,0.02,0.0,1.73,0.02,20.0,20.0,4.0,14.0,11.0
2016-02-26 04:00:00,261.0,149.0,112.0,2016-02-26,04,75.0,-0.3,81.2,1.7,213.5,978.5,0.0,0.0,1.73,0.02,20.0,19.0,4.0,12.0,9.0
2016-02-26 05:00:00,419.0,218.0,201.0,2016-02-26,05,68.0,-0.8,83.7,1.8,207.3,978.0,0.01,0.0,1.75,0.02,21.0,17.0,4.0,14.0,12.0
2016-02-26 06:00:00,1672.0,782.0,890.0,2016-02-26,06,88.0,-1.1,84.2,1.8,210.0,978.0,0.01,0.0,1.77,0.02,24.0,17.0,4.0,16.0,14.0
2016-02-26 07:00:00,4038.0,1634.0,2404.0,2016-02-26,07,125.0,-1.1,85.4,1.8,211.5,978.0,0.02,0.0,1.78,0.02,38.0,17.0,4.0,16.0,11.0
2016-02-26 08:00:00,5256.0,2381.0,2875.0,2016-02-26,08,140.0,-1.0,85.7,1.6,200.6,978.0,0.01,35.3,2.99,0.03,58.0,18.0,4.0,24.0,19.0
2016-02-26 09:00:00,4991.0,2266.0,2725.0,2016-02-26,09,142.0,1.3,79.4,0.8,201.2,978.0,0.0,192.0,5.92,0.06,74.0,20.0,4.0,33.0,25.0
2016-02-26 10:00:00,3979.0,1743.0,2236.0,2016-02-26,10,122.0,3.6,64.4,0.8,71.5,977.0,0.0,326.4,9.44,0.11,80.0,20.0,4.0,42.0,32.0
2016-02-26 11:00:00,3561.0,1622.0,1939.0,2016-02-26,11,118.0,4.9,51.5,1.1,100.3,977.0,0.0,433.0,13.02,0.19,75.0,18.0,4.0,59.0,44.0
2016-02-26 12:00:00,3768.0,1953.0,1815.0,2016-02-26,12,107.0,5.2,44.4,1.9,40.5,976.4,0.0,443.1,13.91,0.23,67.0,23.0,4.0,35.0,23.0
